geo_id,tot_pop
0500000US49031,1561
0500000US49033,2265
0500000US49035,1033910
0500000US49037,14836
0500000US49039,27886
0500000US49041,20818
0500000US49043,36521
0500000US49045,58557
0500000US49047,32434
0500000US49049,520049
0500000US49051,23705
0500000US49053,138451
0500000US49055,2768
0500000US49057,232228
0500000US50001,36810
0500000US50003,37089
0500000US50005,31202
0500000US50007,156705
0500000US50009,6298
0500000US50011,47806
0500000US50013,6966
0500000US50015,24618
0500000US50017,28928
0500000US50019,27231
0500000US50021,61566
0500000US50023,59577
0500000US50025,44510
0500000US50027,56654
0500000US51001,33202
0500000US51003,99150
0500000US51005,16228
0500000US51007,12729
0500000US51009,32319
0500000US51011,15019
0500000US51013,209457
0500000US51015,73668
0500000US51017,4714
0500000US51019,68735
0500000US51021,6808
0500000US51023,33165
0500000US51025,17404
0500000US51027,24012
0500000US51029,17120
0500000US51031,54921
0500000US51033,28631
0500000US51035,30027
0500000US51036,7271
0500000US51037,12568
0500000US51041,317102
0500000US51043,14052
0500000US51045,5208
0500000US51047,46850
0500000US51049,10056
0500000US51051,15897
0500000US51053,27995
0500000US51057,11167
0500000US51059,1086743
0500000US51061,65383
0500000US51063,15316
0500000US51065,25733
0500000US51067,56191
0500000US51069,78511
0500000US51071,17296
0500000US51073,36950
0500000US51075,21745
0500000US51077,15478
0500000US51079,18461
0500000US51081,12234
0500000US51083,36192
0500000US51085,99948
0500000US51087,307435
0500000US51089,54079
0500000US51091,2306
0500000US51093,35288
0500000US51095,67237
0500000US51097,6959
0500000US51099,23675
0500000US51101,16003
0500000US51103,11380
0500000US51105,25578
0500000US51107,315134
0500000US51109,33262
0500000US51111,12922
0500000US51113,13299
0500000US51115,8971
0500000US51117,32671
0500000US51119,10977
0500000US51121,94531
0500000US51125,15003
0500000US51127,18556
0500000US51131,12388
0500000US51133,12326
0500000US51135,15837
0500000US51137,33535
0500000US51139,24027
0500000US51141,18464
0500000US51143,63488
0500000US51145,28071
0500000US51147,23379
0500000US51149,35716
0500000US51153,406110
0500000US51155,34829
0500000US51157,7376
0500000US51159,9248
0500000US51161,92389
0500000US51163,22294
0500000US51165,76413
0500000US51167,28862
0500000US51169,23147
0500000US51171,42053
0500000US51173,32163
0500000US51175,18552
0500000US51177,122853
0500000US51179,129745
0500000US51181,7064
0500000US51183,12060
0500000US51185,45078
0500000US51187,37676
0500000US51191,54877
0500000US51193,17463
0500000US51195,41463
0500000US51197,29230
0500000US51199,65467
0500000US51510,140912
0500000US51515,6243
0500000US51520,17822
0500000US51530,6627
0500000US51540,43547
0500000US51550,222986
0500000US51570,17381
0500000US51580,5971
0500000US51590,42928
0500000US51595,5937
0500000US51600,22671
0500000US51610,12520
0500000US51620,8619
0500000US51630,24445
0500000US51640,7067
0500000US51650,137381
0500000US51660,49041
0500000US51670,22655
0500000US51678,7046
0500000US51680,75686
0500000US51683,38201
0500000US51685,14450
0500000US51690,13769
0500000US51700,180712
0500000US51710,243135
0500000US51720,3971
0500000US51730,32527
0500000US51735,12141
0500000US51740,95696
0500000US51750,16423
0500000US51760,204389
0500000US51770,96967
0500000US51775,24860
0500000US51790,23765
0500000US51800,84906
0500000US51810,439172
0500000US51820,21045
0500000US51830,14170
0500000US51840,26268
0500000US53001,18821
0500000US53003,21688
0500000US53005,176455
0500000US53007,72735
0500000US53009,71515
0500000US53011,427044
0500000US53013,4113
0500000US53015,102501
0500000US53017,38589
0500000US53019,7553
0500000US53021,79223
0500000US53023,2269
0500000US53025,89744
0500000US53027,72882
0500000US53029,78681
0500000US53031,29924
0500000US53033,1937961
0500000US53035,251809
0500000US53037,41028
0500000US53039,20378
0500000US53041,75487
0500000US53043,10561
0500000US53045,60766
0500000US53047,41257
0500000US53049,20886
0500000US53051,12983
0500000US53053,795628
0500000US53055,15783
0500000US53057,117102
0500000US53059,11102
0500000US53061,715470
0500000US53063,472147
0500000US53065,43486
0500000US53067,253087
0500000US53069,3971
0500000US53071,58963
0500000US53073,201628
0500000US53075,44791
0500000US53077,244485
0500000US54001,16601
0500000US54003,104641
0500000US54005,24585
0500000US54007,14523
0500000US54009,24017
0500000US54011,96378
0500000US54013,7640
0500000US54015,9360
0500000US54017,8201
0500000US54019,46042
0500000US54021,8704
0500000US54023,11924
0500000US54025,35505
0500000US54027,23978
0500000US54029,30626
0500000US54031,14063
0500000US54033,69233
0500000US54035,29200
0500000US54037,53659
0500000US54039,192976
0500000US54041,16383
0500000US54043,21702
0500000US54045,36743
0500000US54047,22062
0500000US54049,56482
0500000US54051,33086
0500000US54053,27289
0500000US54055,62282
0500000US54057,28218
0500000US54059,26789
0500000US54061,96791
0500000US54063,13493
0500000US54065,17495
0500000US54067,26221
0500000US54069,44449
0500000US54071,7687
0500000US54073,7578
0500000US54075,8699
0500000US54077,33497
0500000US54079,55597
0500000US54081,78904
0500000US54083,29387
0500000US54085,10432
0500000US54087,14908
0500000US54089,13920
0500000US54091,16894
0500000US54093,7123
0500000US54095,9178
0500000US54097,24260
0500000US54099,42388
0500000US54101,9156
0500000US54103,16570
0500000US54105,5719
0500000US54107,86990
0500000US54109,23745
0500000US55001,20843
0500000US55003,16181
0500000US55005,45850
0500000US55007,15004
0500000US55009,248506
0500000US55011,13575
0500000US55013,15417
0500000US55015,49040
0500000US55017,62515
0500000US55019,34693
0500000US55021,56904
0500000US55023,16630
0500000US55025,489309
0500000US55027,88748
0500000US55029,27730
0500000US55031,44184
0500000US55033,43898
0500000US55035,98928
0500000US55037,4397
0500000US55039,101665
0500000US55041,9277
0500000US55043,51233
0500000US55045,36869
0500000US55047,19037
0500000US55049,23710
0500000US55051,5900
0500000US55053,20455
0500000US55055,83693
0500000US55057,26663
0500000US55059,166671
0500000US55061,20572
0500000US55063,114874
0500000US55065,16801
0500000US55067,19937
0500000US55069,28720
0500000US55071,81349
0500000US55073,134104
0500000US55075,41703
0500000US55077,15383
0500000US55078,4252
0500000US55079,948944
0500000US55081,44736
0500000US55083,37652
0500000US55085,35919
0500000US55087,176912
0500000US55089,86365
0500000US55091,7461
0500000US55093,41125
0500000US55095,44156
0500000US55097,70053
0500000US55099,14111
0500000US55101,195510
0500000US55103,17981
0500000US55105,160310
0500000US55107,14715
0500000US55109,84442
0500000US55111,62025
0500000US55113,16568
0500000US55115,41958
0500000US55117,115472
0500000US55119,20643
0500000US55121,28854
0500000US55123,29775
0500000US55125,21396
0500000US55127,102205
0500000US55129,15916
0500000US55131,131971
0500000US55133,389964
0500000US55135,52369
0500000US55137,24467
0500000US55139,167059
0500000US55141,74793
0500000US56001,36438
0500000US56003,11710
0500000US56005,46252
0500000US56007,15853
0500000US56009,13823
0500000US56011,7112
0500000US56013,40243
0500000US56015,13322
0500000US56017,4803
0500000US56019,8567
0500000US56021,92127
0500000US56023,18080
0500000US56025,75507
0500000US56027,2482
0500000US56029,28271
0500000US56031,8673
0500000US56033,29152
0500000US56035,10247
0500000US56037,43621
0500000US56039,21302
0500000US56041,21137
0500000US56043,8556
0500000US56045,7182
