geo_id,state_code,county_code,county_name,cbp_small_biz_count,crunchbase_count,state_abbv,2013_pop_est
0500000US21209,21,209,Scott County,868,1,KY,49947
0500000US18029,18,29,Dearborn County,904,0,IN,49904
0500000US36057,36,57,Montgomery County,1073,1,NY,49897
0500000US01045,1,45,Dale County,765,1,AL,49884
0500000US17073,17,73,Henry County,1075,0,IL,49860
0500000US46083,46,83,Lincoln County,1292,0,SD,49858
0500000US40079,40,79,Le Flore County,805,0,OK,49774
0500000US05035,5,35,Crittenden County,822,2,AR,49746
0500000US28151,28,151,Washington County,1153,0,MS,49688
0500000US21073,21,73,Franklin County,1153,2,KY,49648
0500000US55015,55,15,Calumet County,890,4,WI,49617
0500000US36017,36,17,Chenango County,918,1,NY,49503
0500000US47053,47,53,Gibson County,917,1,TN,49457
0500000US48277,48,277,Lamar County,1183,0,TX,49426
0500000US41009,41,9,Columbia County,905,1,OR,49344
0500000US44001,44,1,Bristol County,1229,2,RI,49220
0500000US39149,39,149,Shelby County,978,1,OH,49192
0500000US42009,42,9,Bedford County,1041,1,PA,49055
0500000US18065,18,65,Henry County,828,0,IN,49044
0500000US28105,28,105,Oktibbeha County,844,6,MS,49043
0500000US36023,36,23,Cortland County,1030,0,NY,48976
0500000US12063,12,63,Jackson County,767,0,FL,48922
0500000US21019,21,19,Boyd County,1383,1,KY,48886
0500000US48465,48,465,Val Verde County,764,0,TX,48623
0500000US24035,24,35,Queen Anne's County,1348,12,MD,48517
0500000US51047,51,47,Culpeper County,989,0,VA,48506
0500000US40019,40,19,Carter County,1557,1,OK,48491
0500000US36039,36,39,Greene County,1161,1,NY,48455
0500000US19045,19,45,Clinton County,1176,0,IA,48420
0500000US50011,50,11,Franklin County,1019,0,VT,48294
0500000US28149,28,149,Warren County,1012,1,MS,48218
0500000US56005,56,5,Campbell County,1465,0,WY,48176
0500000US36003,36,3,Allegany County,808,0,NY,48109
0500000US48349,48,349,Navarro County,938,0,TX,48038
0500000US40021,40,21,Cherokee County,725,0,OK,48017
0500000US26123,26,123,Newaygo County,781,0,MI,48001
0500000US13175,13,175,Laurens County,1035,0,GA,47999
0500000US40113,40,113,Osage County,580,0,OK,47987
0500000US31019,31,19,Buffalo County,1555,2,NE,47893
0500000US18113,18,113,Noble County,864,1,IN,47570
0500000US33003,33,3,Carroll County,1833,1,NH,47499
0500000US37013,37,13,Beaufort County,1083,0,NC,47464
0500000US22061,22,61,Lincoln Parish,1017,0,LA,47414
0500000US48325,48,325,Medina County,687,0,TX,47399
0500000US19181,19,181,Warren County,772,0,IA,47336
0500000US32005,32,5,Douglas County,1593,1,NV,47118
0500000US18099,18,99,Marshall County,1037,0,IN,47109
0500000US48013,48,13,Atascosa County,712,0,TX,47093
0500000US17117,17,117,Macoupin County,913,0,IL,46880
0500000US49021,49,21,Iron County,1204,4,UT,46780
0500000US04023,4,23,Santa Cruz County,1145,0,AZ,46768
0500000US17177,17,177,Stephenson County,1084,3,IL,46740
0500000US36025,36,25,Delaware County,1059,1,NY,46722
0500000US21107,21,107,Hopkins County,967,0,KY,46634
0500000US42087,42,87,Mifflin County,946,0,PA,46616
0500000US37169,37,169,Stokes County,607,1,NC,46588
0500000US53075,53,75,Whitman County,827,3,WA,46570
0500000US27049,27,49,Goodhue County,1321,0,MN,46464
0500000US08043,8,43,Fremont County,821,0,CO,46451
0500000US22117,22,117,Washington Parish,643,0,LA,46419
0500000US37153,37,153,Richmond County,841,3,NC,46405
0500000US41041,41,41,Lincoln County,1561,0,OR,46350
0500000US21101,21,101,Henderson County,1015,0,KY,46347
0500000US13071,13,71,Colquitt County,870,1,GA,46275
0500000US45025,45,25,Chesterfield County,687,1,SC,46197
0500000US12039,12,39,Gadsden County,639,0,FL,46194
0500000US26059,26,59,Hillsdale County,778,0,MI,46101
0500000US13009,13,9,Baldwin County,811,0,GA,46039
0500000US39011,39,11,Auglaize County,962,0,OH,45920
0500000US47003,47,3,Bedford County,763,0,TN,45901
0500000US18093,18,93,Lawrence County,837,0,IN,45844
0500000US48373,48,373,Polk County,711,0,TX,45790
0500000US42061,42,61,Huntingdon County,820,2,PA,45694
0500000US55005,55,5,Barron County,1278,0,WI,45676
0500000US27007,27,7,Beltrami County,1145,0,MN,45670
0500000US40071,40,71,Kay County,1127,1,OK,45633
0500000US54019,54,19,Fayette County,777,0,WV,45599
0500000US28045,28,45,Hancock County,683,0,MS,45566
0500000US27061,27,61,Itasca County,1142,0,MN,45564
0500000US42099,42,99,Perry County,776,0,PA,45562
0500000US39091,39,91,Logan County,855,0,OH,45481
0500000US48493,48,493,Wilson County,601,0,TX,45418
0500000US55081,55,81,Monroe County,955,0,WI,45298
0500000US16011,16,11,Bingham County,818,0,ID,45290
0500000US47123,47,123,Monroe County,701,2,TN,45265
0500000US56037,56,37,Sweetwater County,1345,1,WY,45237
0500000US48473,48,473,Waller County,699,1,TX,45213
0500000US42065,42,65,Jefferson County,1159,0,PA,44966
0500000US37111,37,111,McDowell County,724,0,NC,44961
0500000US40137,40,137,Stephens County,1078,0,OK,44919
0500000US13275,13,275,Thomas County,1049,3,GA,44869
0500000US42119,42,119,Union County,877,0,PA,44867
0500000US37181,37,181,Vance County,842,0,NC,44808
0500000US29161,29,161,Phelps County,1123,1,MO,44807
0500000US05093,5,93,Mississippi County,832,0,AR,44765
0500000US18145,18,145,Shelby County,903,2,IN,44729
0500000US40121,40,121,Pittsburg County,962,1,OK,44703
0500000US21179,21,179,Nelson County,908,0,KY,44540
0500000US06009,6,9,Calaveras County,881,1,CA,44515
0500000US40083,40,83,Logan County,786,0,OK,44422
0500000US29027,29,27,Callaway County,740,0,MO,44359
0500000US51540,51,540,Charlottesville city,2011,0,VA,44349
0500000US39015,39,15,Brown County,542,0,OH,44264
0500000US40013,40,13,Bryan County,748,0,OK,44244
0500000US21211,21,211,Shelby County,877,1,KY,44216
0500000US55033,55,33,Dunn County,884,0,WI,44122
0500000US51185,51,185,Tazewell County,1088,2,VA,44103
0500000US01021,1,21,Chilton County,702,0,AL,43951
0500000US55031,55,31,Douglas County,1026,5,WI,43887
0500000US29029,29,29,Camden County,1402,0,MO,43862
0500000US50025,50,25,Windham County,1721,2,VT,43857
0500000US48053,48,53,Burnet County,1107,1,TX,43823
0500000US06093,6,93,Siskiyou County,1075,1,CA,43799
0500000US22095,22,95,St. John the Baptist Parish,712,0,LA,43761
0500000US12121,12,121,Suwannee County,670,0,FL,43734
0500000US54069,54,69,Ohio County,1411,1,WV,43727
0500000US26023,26,23,Branch County,806,1,MI,43649
0500000US39075,39,75,Holmes County,1135,0,OH,43593
0500000US19033,19,33,Cerro Gordo County,1397,5,IA,43575
0500000US22087,22,87,St. Bernard Parish,673,0,LA,43482
0500000US55095,55,95,Polk County,1110,0,WI,43476
0500000US18071,18,71,Jackson County,995,0,IN,43466
0500000US53065,53,65,Stevens County,859,0,WA,43430
0500000US05091,5,91,Miller County,702,0,AR,43402
0500000US13137,13,137,Habersham County,798,0,GA,43300
0500000US39071,39,71,Highland County,674,0,OH,43299
0500000US39097,39,97,Madison County,672,0,OH,43277
0500000US13069,13,69,Coffee County,827,0,GA,43220
0500000US26107,26,107,Mecosta County,750,0,MI,43108
0500000US05055,5,55,Greene County,762,1,AR,43097
0500000US29023,29,23,Butler County,1241,0,MO,43083
0500000US21009,21,9,Barren County,863,0,KY,43027
0500000US33019,33,19,Sullivan County,934,0,NH,42984
0500000US42083,42,83,McKean County,1060,2,PA,42979
0500000US51590,51,590,Danville city,1327,1,VA,42907
0500000US19139,19,139,Muscatine County,935,1,IA,42836
0500000US39033,39,33,Crawford County,845,0,OH,42808
0500000US51171,51,171,Shenandoah County,868,1,VA,42684
0500000US39051,39,51,Fulton County,936,0,OH,42488
0500000US42117,42,117,Tioga County,888,0,PA,42463
0500000US27067,27,67,Kandiyohi County,1396,0,MN,42410
0500000US18037,18,37,Dubois County,1286,1,IN,42361
0500000US18033,18,33,DeKalb County,982,0,IN,42307
0500000US48499,48,499,Wood County,799,0,TX,42306
0500000US32023,32,23,Nye County,643,0,NV,42297
0500000US42115,42,115,Susquehanna County,887,1,PA,42286
0500000US36073,36,73,Orleans County,645,5,NY,42235
0500000US29159,29,159,Pettis County,998,0,MO,42205
0500000US01047,1,47,Dallas County,755,0,AL,41996
0500000US47099,47,99,Lawrence County,702,2,TN,41990
0500000US26057,26,57,Gratiot County,743,0,MI,41968
0500000US39027,39,27,Clinton County,715,0,OH,41945
0500000US26151,26,151,Sanilac County,835,0,MI,41823
0500000US53037,53,37,Kittitas County,1147,0,WA,41765
0500000US39135,39,135,Preble County,644,0,OH,41732
0500000US51683,51,683,Manassas city,1412,5,VA,41705
0500000US48249,48,249,Jim Wells County,937,0,TX,41680
0500000US55115,55,115,Shawano County,898,0,WI,41643
0500000US55075,55,75,Marinette County,1075,0,WI,41610
0500000US37059,37,59,Davie County,782,0,NC,41554
0500000US36121,36,121,Wyoming County,784,0,NY,41531
0500000US54099,54,99,Wayne County,528,4,WV,41437
0500000US40041,40,41,Delaware County,729,0,OK,41377
0500000US22009,22,9,Avoyelles Parish,727,0,LA,41299
0500000US40135,40,135,Sequoyah County,571,0,OK,41218
0500000US48481,48,481,Wharton County,982,0,TX,41216
0500000US01123,1,123,Tallapoosa County,719,0,AL,41203
0500000US53047,53,47,Okanogan County,1120,2,WA,41193
0500000US13233,13,233,Polk County,581,0,GA,41183
0500000US39123,39,123,Ottawa County,1016,1,OH,41153
0500000US47051,47,51,Franklin County,659,0,TN,41129
0500000US56013,56,13,Fremont County,1367,1,WY,40998
0500000US19127,19,127,Marshall County,788,0,IA,40994
0500000US55093,55,93,Pierce County,788,2,WI,40976
0500000US05005,5,5,Baxter County,1037,0,AR,40957
0500000US37099,37,99,Jackson County,923,0,NC,40919
0500000US42123,42,123,Warren County,949,0,PA,40885
0500000US30081,30,81,Ravalli County,1378,2,MT,40823
0500000US40097,40,97,Mayes County,799,0,OK,40804
0500000US39107,39,107,Mercer County,947,0,OH,40784
0500000US08085,8,85,Montrose County,1269,1,CO,40713
0500000US16017,16,17,Bonner County,1397,5,ID,40699
0500000US05139,5,139,Union County,1139,0,AR,40694
0500000US22119,22,119,Webster Parish,807,0,LA,40678
0500000US51195,51,195,Wise County,773,1,VA,40589
0500000US19057,19,57,Des Moines County,1102,0,IA,40480
0500000US29091,29,91,Howell County,1123,0,MO,40393
0500000US13277,13,277,Tift County,1015,0,GA,40286
0500000US47013,47,13,Campbell County,577,0,TN,40238
0500000US35039,35,39,Rio Arriba County,554,0,NM,40072
0500000US28113,28,113,Pike County,972,0,MS,40014
0500000US37139,37,139,Pasquotank County,910,0,NC,39981
0500000US47177,47,177,Warren County,709,0,TN,39965
0500000US42035,42,35,Clinton County,758,1,PA,39954
0500000US16069,16,69,Nez Perce County,1105,0,ID,39915
0500000US48459,48,459,Upshur County,464,0,TX,39884
0500000US42109,42,109,Snyder County,859,1,PA,39865
0500000US48143,48,143,Erath County,914,0,TX,39658
0500000US12075,12,75,Levy County,703,0,FL,39644
0500000US39059,39,59,Guernsey County,832,1,OH,39636
0500000US23013,23,13,Knox County,1700,0,ME,39550
0500000US47021,47,21,Cheatham County,536,0,TN,39492
0500000US53017,53,17,Douglas County,675,0,WA,39471
0500000US39021,39,21,Champaign County,592,0,OH,39455
0500000US40111,40,111,Okmulgee County,679,1,OK,39438
0500000US12093,12,93,Okeechobee County,738,0,FL,39330
0500000US27099,27,99,Mower County,857,0,MN,39327
0500000US29201,29,201,Scott County,1054,0,MO,39290
0500000US20037,20,37,Crawford County,901,1,KS,39278
0500000US37145,37,145,Person County,669,0,NC,39276
0500000US17203,17,203,Woodford County,759,1,IL,39273
0500000US13213,13,213,Murray County,394,0,GA,39267
0500000US48055,48,55,Caldwell County,549,1,TX,39232
0500000US27009,27,9,Benton County,910,0,MN,39214
0500000US17055,17,55,Franklin County,763,0,IL,39202
0500000US18061,18,61,Harrison County,649,0,IN,39163
0500000US42031,42,31,Clarion County,937,3,PA,39155
0500000US22069,22,69,Natchitoches Parish,816,1,LA,39138
0500000US23027,23,27,Waldo County,955,0,ME,38940
0500000US36031,36,31,Essex County,1160,2,NY,38762
0500000US21071,21,71,Floyd County,823,0,KY,38728
0500000US51187,51,187,Warren County,775,0,VA,38699
0500000US26033,26,33,Chippewa County,806,0,MI,38696
0500000US47047,47,47,Fayette County,588,1,TN,38690
0500000US17081,17,81,Jefferson County,952,0,IL,38644
0500000US17121,17,121,Marion County,922,1,IL,38622
0500000US39039,39,39,Defiance County,806,0,OH,38532
0500000US49043,49,43,Summit County,2138,30,UT,38486
0500000US48097,48,97,Cooke County,889,0,TX,38467
0500000US18017,18,17,Cass County,740,0,IN,38463
0500000US47045,47,45,Dyer County,790,0,TN,38213
0500000US27059,27,59,Isanti County,815,0,MN,38204
0500000US17105,17,105,Livingston County,877,0,IL,38186
0500000US29109,29,109,Lawrence County,702,0,MO,38185
0500000US18107,18,107,Montgomery County,853,0,IN,38177
0500000US16057,16,57,Latah County,885,2,ID,38078
0500000US37197,37,197,Yadkin County,583,1,NC,38038
0500000US18087,18,87,LaGrange County,800,0,IN,37996
0500000US40123,40,123,Pontotoc County,976,0,OK,37992
0500000US01053,1,53,Escambia County,722,0,AL,37983
0500000US18083,18,83,Knox County,915,0,IN,37954
0500000US24041,24,41,Talbot County,1466,0,MD,37931
0500000US17027,17,27,Clinton County,880,0,IL,37907
0500000US46013,46,13,Brown County,1264,1,SD,37907
0500000US01039,1,39,Covington County,833,3,AL,37886
0500000US42059,42,59,Greene County,752,0,PA,37838
0500000US45029,45,29,Colleton County,730,0,SC,37788
0500000US48259,48,259,Kendall County,1112,1,TX,37766
0500000US48049,48,49,Brown County,921,0,TX,37749
0500000US21035,21,35,Calloway County,862,1,KY,37657
0500000US45071,45,71,Newberry County,709,0,SC,37521
0500000US18133,18,133,Putnam County,680,0,IN,37505
0500000US39171,39,171,Williams County,799,0,OH,37500
0500000US04009,4,9,Graham County,486,0,AZ,37482
0500000US12051,12,51,Hendry County,545,0,FL,37471
0500000US21083,21,83,Graves County,717,0,KY,37451
0500000US16065,16,65,Madison County,755,2,ID,37450
0500000US56001,56,1,Albany County,1024,3,WY,37422
0500000US05009,5,9,Boone County,862,1,AR,37396
0500000US20061,20,61,Geary County,574,1,KS,37384
0500000US55083,55,83,Oconto County,757,3,WI,37318
0500000US28003,28,3,Alcorn County,780,1,MS,37316
0500000US51149,51,149,Prince George County,465,0,VA,37253
0500000US41007,41,7,Clatsop County,1444,0,OR,37244
0500000US20055,20,55,Finney County,975,0,KS,37098
0500000US55045,55,45,Green County,911,0,WI,37090
0500000US19187,19,187,Webster County,1028,1,IA,37044
0500000US05063,5,63,Independence County,776,2,AR,36997
0500000US37003,37,3,Alexander County,557,0,NC,36930
0500000US26041,26,41,Delta County,1062,1,MI,36905
0500000US31157,31,157,Scotts Bluff County,1077,1,NE,36848
0500000US51073,51,73,Gloucester County,871,0,VA,36834
0500000US48071,48,71,Chambers County,541,0,TX,36812
0500000US18069,18,69,Huntington County,869,0,IN,36791
0500000US50001,50,1,Addison County,1136,10,VT,36791
0500000US39031,39,31,Coshocton County,637,0,OH,36760
0500000US50003,50,3,Bennington County,1401,1,VT,36659
0500000US19099,19,99,Jasper County,745,0,IA,36641
0500000US48321,48,321,Matagorda County,729,0,TX,36592
0500000US27041,27,41,Douglas County,1340,0,MN,36545
0500000US21089,21,89,Greenup County,521,0,KY,36519
0500000US06005,6,5,Amador County,785,0,CA,36519
0500000US28093,28,93,Marshall County,418,0,MS,36515
0500000US31053,31,53,Dodge County,1010,0,NE,36515
0500000US40087,40,87,McClain County,802,0,OK,36511
0500000US29225,29,225,Webster County,628,0,MO,36466
0500000US27147,27,147,Steele County,999,1,MN,36465
0500000US17057,17,57,Fulton County,661,0,IL,36346
0500000US26061,26,61,Houghton County,875,2,MI,36225
0500000US20035,20,35,Cowley County,760,0,KS,36204
0500000US22011,22,11,Beauregard Parish,602,0,LA,36167
0500000US48227,48,227,Howard County,696,0,TX,36147
0500000US18103,18,103,Miami County,560,0,IN,36140
0500000US28095,28,95,Monroe County,643,0,MS,36116
0500000US31111,31,111,Lincoln County,1048,0,NE,36051
0500000US37165,37,165,Scotland County,617,0,NC,36025
0500000US39127,39,127,Perry County,424,0,OH,35997
0500000US54045,54,45,Logan County,656,0,WV,35987
0500000US27085,27,85,McLeod County,976,3,MN,35918
0500000US21235,21,235,Whitley County,630,0,KY,35766
0500000US48189,48,189,Hale County,714,0,TX,35764
0500000US13299,13,299,Ware County,848,0,GA,35709
0500000US55085,55,85,Oneida County,1336,0,WI,35689
0500000US19111,19,111,Lee County,909,1,IA,35682
0500000US29105,29,105,Laclede County,794,0,MO,35667
0500000US51093,51,93,Isle of Wight County,637,0,VA,35656
0500000US48241,48,241,Jasper County,620,0,TX,35649
0500000US54025,54,25,Greenbrier County,957,0,WV,35644
0500000US21049,21,49,Clark County,744,0,KY,35614
0500000US29009,29,9,Barry County,742,0,MO,35572
0500000US48223,48,223,Hopkins County,750,0,TX,35565
0500000US49047,49,47,Uintah County,1166,0,UT,35555
0500000US47029,47,29,Cocke County,484,0,TN,35479
0500000US27017,27,17,Carlton County,693,0,MN,35460
0500000US36099,36,99,Seneca County,717,0,NY,35409
0500000US51083,51,83,Halifax County,709,0,VA,35401
0500000US19179,19,179,Wapello County,755,0,IA,35391
0500000US31119,31,119,Madison County,1318,0,NE,35278
0500000US17137,17,137,Morgan County,840,0,IL,35067
0500000US39117,39,117,Morrow County,382,2,OH,35033
0500000US37055,37,55,Dare County,1897,0,NC,35019
0500000US23023,23,23,Sagadahoc County,902,0,ME,35013
0500000US17103,17,103,Lee County,710,0,IL,34858
0500000US37017,37,17,Bladen County,506,0,NC,34843
0500000US48217,48,217,Hill County,626,0,TX,34823
0500000US20057,20,57,Ford County,772,0,KS,34819
0500000US28085,28,85,Lincoln County,792,0,MS,34810
0500000US20079,20,79,Harvey County,791,0,KS,34741
0500000US51137,51,137,Orange County,657,8,VA,34689
0500000US55019,55,19,Clark County,741,0,WI,34615
0500000US18001,18,1,Adams County,712,0,IN,34614
0500000US19167,19,167,Sioux County,1231,0,IA,34547
0500000US30093,30,93,Silver Bow County,1153,0,MT,34523
0500000US12027,12,27,DeSoto County,426,0,FL,34517
0500000US51155,51,155,Pulaski County,605,0,VA,34507
0500000US47183,47,183,Weakley County,575,0,TN,34450
0500000US28107,28,107,Panola County,629,0,MS,34402
0500000US18151,18,151,Steuben County,970,0,IN,34358
0500000US45027,45,27,Clarendon County,476,0,SC,34355
0500000US40081,40,81,Lincoln County,571,1,OK,34351
0500000US17049,17,49,Effingham County,1182,1,IL,34307
0500000US17021,17,21,Christian County,717,5,IL,34298
0500000US20125,20,125,Montgomery County,818,1,KS,34292
0500000US01017,1,17,Chambers County,514,0,AL,34162
0500000US48477,48,477,Washington County,881,1,TX,34147
0500000US39137,39,137,Putnam County,728,0,OH,34088
0500000US23015,23,15,Lincoln County,1394,1,ME,34088
0500000US17011,17,11,Bureau County,766,8,IL,34056
0500000US28011,28,11,Bolivar County,734,0,MS,34049
0500000US13219,13,219,Oconee County,1000,1,GA,34035
0500000US51109,51,109,Louisa County,537,0,VA,33945
0500000US54077,54,77,Preston County,534,0,WV,33859
0500000US37113,37,113,Macon County,1071,0,NC,33857
0500000US48147,48,147,Fannin County,454,0,TX,33659
0500000US47103,47,103,Lincoln County,567,0,TN,33633
0500000US18051,18,51,Gibson County,700,0,IN,33612
0500000US01079,1,79,Lawrence County,406,0,AL,33587
0500000US22039,22,39,Evangeline Parish,514,0,LA,33578
0500000US20111,20,111,Lyon County,824,2,KS,33510
0500000US05059,5,59,Hot Spring County,472,0,AR,33500
0500000US17133,17,133,Monroe County,788,0,IL,33493
0500000US18073,18,73,Jasper County,744,0,IN,33389
0500000US22047,22,47,Iberville Parish,526,0,LA,33367
0500000US01109,1,109,Pike County,625,1,AL,33339
0500000US18183,18,183,Whitley County,670,7,IN,33294
0500000US19125,19,125,Marion County,806,1,IA,33252
0500000US27005,27,5,Becker County,952,0,MN,33231
0500000US13029,13,29,Bryan County,597,0,GA,33157
0500000US51001,51,1,Accomack County,758,0,VA,33148
0500000US26047,26,47,Emmet County,1467,5,MI,33140
0500000US45089,45,89,Williamsburg County,489,1,SC,33067
0500000US40089,40,89,McCurtain County,572,0,OK,33065
0500000US35055,35,55,Taos County,1082,0,NM,33035
0500000US27103,27,103,Nicollet County,630,0,MN,33032
0500000US51023,51,23,Botetourt County,724,0,VA,33002
0500000US29219,29,219,Warren County,588,0,MO,32999
0500000US46011,46,11,Brookings County,866,1,SD,32968
0500000US29107,29,107,Lafayette County,689,0,MO,32943
0500000US18023,18,23,Clinton County,574,0,IN,32916
0500000US37175,37,175,Transylvania County,789,5,NC,32903
0500000US17157,17,157,Randolph County,675,0,IL,32890
0500000US27097,27,97,Morrison County,882,0,MN,32872
0500000US20121,20,121,Miami County,706,0,KS,32835
0500000US48025,48,25,Bee County,474,0,TX,32799
0500000US39079,39,79,Jackson County,581,0,OH,32783
0500000US18055,18,55,Greene County,579,0,IN,32781
0500000US24011,24,11,Caroline County,583,0,MD,32693
0500000US13145,13,145,Harris County,375,0,GA,32663
0500000US24019,24,19,Dorchester County,716,4,MD,32660
0500000US02110,2,110,Juneau City and Borough,1135,0,AK,32660
0500000US26165,26,165,Wexford County,837,1,MI,32645
0500000US48449,48,449,Titus County,629,0,TX,32581
0500000US45023,45,23,Chester County,527,0,SC,32578
0500000US51730,51,730,Petersburg city,711,2,VA,32538
0500000US47143,47,143,Rhea County,494,1,TN,32513
0500000US31141,31,141,Platte County,1008,1,NE,32505
0500000US17109,17,109,McDonough County,678,1,IL,32464
0500000US54051,54,51,Marshall County,507,0,WV,32459
0500000US18077,18,77,Jefferson County,674,0,IN,32458
0500000US18027,18,27,Daviess County,863,0,IN,32407
0500000US18169,18,169,Wabash County,754,0,IN,32358
0500000US40115,40,115,Ottawa County,590,0,OK,32245
0500000US26063,26,63,Huron County,959,0,MI,32224
0500000US47079,47,79,Henry County,698,0,TN,32210
0500000US23029,23,29,Washington County,836,4,ME,32190
0500000US51009,51,9,Amherst County,587,0,VA,32178
0500000US06035,6,35,Lassen County,409,1,CA,32163
0500000US48273,48,273,Kleberg County,567,0,TX,32101
0500000US28001,28,1,Adams County,817,0,MS,32090
0500000US45067,45,67,Marion County,505,0,SC,32072
0500000US33007,33,7,Coos County,853,0,NH,31997
0500000US36095,36,95,Schoharie County,559,0,NY,31844
0500000US21121,21,121,Knox County,464,0,KY,31790
0500000US29069,29,69,Dunklin County,755,14,MO,31712
0500000US51173,51,173,Smyth County,515,1,VA,31652
0500000US39065,39,65,Hardin County,457,0,OH,31641
0500000US31001,31,1,Adams County,971,6,NE,31610
0500000US28083,28,83,Leflore County,721,1,MS,31607
0500000US27119,27,119,Polk County,777,0,MN,31569
0500000US47025,47,25,Claiborne County,414,0,TN,31560
0500000US01059,1,59,Franklin County,508,0,AL,31532
0500000US42047,42,47,Elk County,880,0,PA,31479
0500000US51117,51,117,Mecklenburg County,785,0,VA,31426
0500000US13261,13,261,Sumter County,628,0,GA,31364
0500000US22053,22,53,Jefferson Davis Parish,658,1,LA,31301
0500000US29209,29,209,Stone County,679,2,MO,31297
0500000US45033,45,33,Dillon County,474,0,SC,31229
0500000US21177,21,177,Muhlenberg County,560,0,KY,31179
0500000US50005,50,5,Caledonia County,943,1,VT,31157
0500000US47131,47,131,Obion County,641,0,TN,31131
0500000US47117,47,117,Marshall County,476,0,TN,31130
0500000US21157,21,157,Marshall County,646,0,KY,31107
0500000US12129,12,129,Wakulla County,413,0,FL,31022
0500000US29167,29,167,Polk County,577,1,MO,30974
0500000US27047,27,47,Freeborn County,805,0,MN,30948
0500000US13187,13,187,Lumpkin County,506,0,GA,30918
0500000US28115,28,115,Pontotoc County,487,0,MS,30897
0500000US39053,39,53,Gallia County,554,0,OH,30621
0500000US26035,26,35,Clare County,512,2,MI,30569
0500000US23007,23,7,Franklin County,818,0,ME,30495
0500000US08029,8,29,Delta County,818,0,CO,30483
0500000US41045,41,45,Malheur County,710,0,OR,30479
0500000US01093,1,93,Marion County,546,0,AL,30334
0500000US48067,48,67,Cass County,501,1,TX,30331
0500000US55123,55,123,Vernon County,609,1,WI,30329
0500000US54029,54,29,Hancock County,577,0,WV,30291
0500000US13305,13,305,Wayne County,537,0,GA,30077
0500000US53031,53,31,Jefferson County,1027,5,WA,30076
0500000US17107,17,107,Logan County,600,0,IL,29964
0500000US24023,24,23,Garrett County,904,0,MD,29889
0500000US51035,51,35,Carroll County,412,0,VA,29883
0500000US56033,56,33,Sheridan County,1141,1,WY,29824
0500000US29207,29,207,Stoddard County,710,0,MO,29780
0500000US17135,17,135,Montgomery County,707,0,IL,29654
0500000US38105,38,105,Williams County,1431,0,ND,29595
0500000US40015,40,15,Caddo County,458,0,OK,29594
0500000US13227,13,227,Pickens County,643,2,GA,29584
0500000US55121,55,121,Trempealeau County,646,0,WI,29582
0500000US20113,20,113,McPherson County,902,0,KS,29569
0500000US28099,28,99,Neshoba County,506,1,MS,29507
0500000US54083,54,83,Randolph County,683,0,WV,29415
0500000US40039,40,39,Custer County,920,0,OK,29377
0500000US51197,51,197,Wythe County,689,0,VA,29344
0500000US35017,35,17,Grant County,617,1,NM,29328
0500000US51033,51,33,Caroline County,374,0,VA,29298
0500000US56029,56,29,Park County,1203,1,WY,29227
0500000US21163,21,163,Meade County,361,0,KY,29210
0500000US54035,54,35,Jackson County,513,0,WV,29178
0500000US27115,27,115,Pine County,607,0,MN,29104
0500000US26007,26,7,Alpena County,786,0,MI,29091
0500000US13177,13,177,Lee County,369,0,GA,29071
0500000US20051,20,51,Ellis County,1139,0,KS,29061
0500000US30047,30,47,Lake County,773,1,MT,29017
0500000US21021,21,21,Boyle County,732,0,KY,29013
0500000US38059,38,59,Morton County,822,0,ND,28990
0500000US17075,17,75,Iroquois County,702,1,IL,28982
0500000US28029,28,29,Copiah County,436,2,MS,28921
0500000US50017,50,17,Orange County,765,1,VT,28915
0500000US29127,29,127,Marion County,836,3,MO,28904
0500000US48015,48,15,Austin County,602,0,TX,28847
0500000US39047,39,47,Fayette County,580,0,OH,28800
0500000US47055,47,55,Giles County,543,0,TN,28746
0500000US55069,55,69,Lincoln County,663,0,WI,28684
0500000US39073,39,73,Hocking County,467,0,OH,28665
0500000US08117,8,117,Summit County,2137,3,CO,28649
0500000US26105,26,105,Mason County,741,0,MI,28605
0500000US13123,13,123,Gilmer County,521,0,GA,28579
0500000US13169,13,169,Jones County,315,0,GA,28569
0500000US27021,27,21,Cass County,793,1,MN,28555
0500000US35047,35,47,San Miguel County,440,0,NM,28541
0500000US47017,47,17,Carroll County,436,0,TN,28513
0500000US21095,21,95,Harlan County,457,0,KY,28499
0500000US13143,13,143,Haralson County,441,0,GA,28495
0500000US39161,39,161,Van Wert County,543,0,OH,28459
0500000US18137,18,137,Ripley County,639,0,IN,28419
0500000US08087,8,87,Morgan County,666,0,CO,28404
0500000US47115,47,115,Marion County,414,0,TN,28374
0500000US28137,28,137,Tate County,358,0,MS,28373
0500000US39131,39,131,Pike County,409,0,OH,28367
0500000US39019,39,19,Carroll County,468,0,OH,28275
0500000US28123,28,123,Scott County,462,0,MS,28273
0500000US51167,51,167,Russell County,483,0,VA,28264
0500000US51145,51,145,Powhatan County,650,0,VA,28259
0500000US18079,18,79,Jennings County,403,0,IN,28241
0500000US49039,49,39,Sanpete County,398,1,UT,28237
0500000US38089,38,89,Stark County,1182,0,ND,28212
0500000US51630,51,630,Fredericksburg city,1311,5,VA,28132
0500000US39001,39,1,Adams County,372,0,OH,28105
0500000US39069,39,69,Henry County,565,1,OH,28092
0500000US13195,13,195,Madison County,355,0,GA,28057
